id,name,type,latitude,longitude
514601717,Bisteção,restaurant,-19.913172,-43.9717982
519148584,Pizzarone,restaurant,-19.9144795,-43.9768949
519148589,Babeto's,restaurant,-19.9146622,-43.9767131
537433749,Nome não disponível,supermarket,-19.9502827,-43.9615141
538349492,Inka,restaurant,-19.9471787,-43.9535221
538352937,Super Nosso,supermarket,-19.9461984,-43.9525903
539618950,Restaurante Granola,restaurant,-19.920424,-43.9537509
539806112,Casa Bonnán Restaurante e Self-service,restaurant,-19.9203666,-43.9502893
539976889,Fogão de Lenha,restaurant,-19.9201934,-43.948757
540405260,BH Supermercados,supermarket,-19.9400125,-43.9632518
540430933,Tropeiro mineiro,restaurant,-19.9485405,-43.9683053
540434289,Lobo's Grill,restaurant,-19.9364212,-43.97009
540434292,Chalé mineiro,restaurant,-19.9368399,-43.9697573
540434295,TROPEIRO DA LILI,restaurant,-19.9354887,-43.9711643
542492128,Restaurante Jeitinho de Minas,restaurant,-19.9228748,-43.9535748
543933350,Dia,supermarket,-19.9761996,-43.9771684
544191851,Mathilde Restaurante,restaurant,-19.9281662,-43.9518695
544407891,Nome não disponível,restaurant,-19.9274343,-43.9521376
544408591,Supermercados BH,supermarket,-19.8443968,-43.9718579
546334230,Ponto Verde,restaurant,-19.9263624,-43.9511857
546851657,Ki Fome Lanches,restaurant,-19.9236614,-43.910783
547745824,supermercado epa,supermarket,-19.9315603,-43.9533423
551144534,Verdemar,supermarket,-19.885773,-43.9931884
552674383,Nome não disponível,restaurant,-19.9267096,-43.9458308
552674392,Dona Fulô,restaurant,-19.9274949,-43.9452775
552937795,Nome não disponível,restaurant,-19.928081,-43.9457944
554355177,Bendito Japa,restaurant,-19.929967,-43.9468069
554355185,Macau,restaurant,-19.9297463,-43.9467411
555008800,Varanda,restaurant,-19.9311787,-43.9467294
555968336,Fabão Burguer,restaurant,-19.8630038,-43.9023823
556144079,Supernosso,supermarket,-19.8458246,-43.9735395
557128155,Adega do Sul,restaurant,-19.9314137,-43.956259
557128157,Empório Vila Árabe,restaurant,-19.9315633,-43.9560237
557128160,Pomodori,restaurant,-19.9318318,-43.9561209
557186669,Nome não disponível,supermarket,-19.8792244,-43.9113277
558808273,Restaurante Barroco,restaurant,-19.9263694,-43.9585837
558904860,Nome não disponível,restaurant,-19.916602,-43.9879681
558931173,Namastê,restaurant,-19.925742,-43.9591738
559486563,Nome não disponível,restaurant,-19.9148789,-43.9879088
560414743,Leblon,restaurant,-19.9223911,-43.9586539
562034757,Mamãe Bebidas,alcohol,-19.9159767,-43.9269489
565567722,Nome não disponível,restaurant,-19.9293727,-43.9454212
566155253,Super Mais,supermarket,-19.9090409,-43.933357
568381510,Nome não disponível,restaurant,-19.9276308,-43.9448311
575287371,Supermercado Epa Plus,supermarket,-19.8957015,-43.9059449
575287372,Stop Lanches,restaurant,-19.8951883,-43.906287
575287373,Parada Burguer,restaurant,-19.8949432,-43.9062543
576901551,Nome não disponível,restaurant,-19.8961836,-43.90737
614112150,Nome não disponível,restaurant,-19.8961548,-43.905427
620507632,Supermercado Verdemar,supermarket,-19.9333265,-43.9229601
626694106,Restaurante & Lanchonete Arca de Noé,restaurant,-19.8613662,-44.0108357
627560293,Epa Plus,supermarket,-19.9054431,-43.9660473
627817068,Supermercados BH,supermarket,-19.8798879,-43.9081676
630777272,Restaurante Paladino,restaurant,-19.8497381,-44.0071964
632569981,Nome não disponível,restaurant,-19.8528685,-43.9994744
634986326,Zoo Bar,restaurant,-19.854589,-44.0040585
637985933,Restaurante Toca do Coco,restaurant,-19.8592891,-43.9983502
640085801,Via Bahia,supermarket,-19.9322968,-43.9321556
660153073,Nome não disponível,restaurant,-19.9269479,-43.965156
660153074,Nome não disponível,restaurant,-19.9267157,-43.9662507
673171896,Super Nosso Supermercados,supermarket,-19.9398387,-43.9849833
681658300,BH,supermarket,-19.8702811,-44.0001774
685131327,Camaradería,restaurant,-19.934353,-43.9305497
686642557,Super Nosso,supermarket,-19.8834554,-43.9272222
687185084,Nome não disponível,supermarket,-22.5060591,-44.1983639
702249094,Roma,supermarket,-19.8738147,-43.9206026
707972041,Nome não disponível,restaurant,-19.9009553,-43.8919136
715416331,Varejão da Fartura,supermarket,-19.9271947,-43.9768512
720928897,Epa Supermercados,supermarket,-19.8733685,-44.0067755
724155450,Umbigo do Gordo,restaurant,-19.9245315,-43.9122913
736577763,Lanchonte Saudade,restaurant,-19.9189185,-43.8991542
739110337,Supermercado BH,supermarket,-19.8452154,-43.8841026
746779571,Nome não disponível,restaurant,-19.8407854,-43.8760015
749891967,Super Nosso,supermarket,-19.9164978,-43.9164038
760336104,Supermercado BH,supermarket,-19.8588235,-43.9350699
770701491,Nome não disponível,restaurant,-19.9147502,-43.97036
812572656,Supermercados BH,supermarket,-19.8768762,-43.9340484
826308847,Villa Portus Restaurante,restaurant,-19.9039691,-43.9617251
877542316,Samyr Comida Árabe,restaurant,-19.9159947,-43.9124561
886699420,Verdemar,supermarket,-19.9541375,-43.9400934
905494409,Bem Hortifruti,supermarket,-19.9761568,-43.977759
931560922,Merdcado freio eustaquio,supermarket,-19.790827,-43.9710762
944047318,Epa,supermarket,-19.8825693,-43.9076333
959589745,Mapemel Lanches,restaurant,-19.8475631,-43.934932
962605855,Supermercado ABC,supermarket,-20.7293227,-46.6061349
963033453,Nome não disponível,restaurant,-19.9373508,-43.9396804
970415041,Super Nosso,supermarket,-19.9366643,-43.9402628
1024374747,Chico do Peixe,restaurant,-19.8776801,-43.9091815
1025984955,Xico da Carne,restaurant,-19.8793408,-43.9082621
1026525109,Paladar,restaurant,-19.8856731,-43.9059508
1026690576,Via Gerais,restaurant,-19.891563,-43.9075013
1026690577,Don Chopp,restaurant,-19.8941034,-43.9100557
1026701379,Pizzaria Mangabeiras Santa Inês,restaurant,-19.8803337,-43.9087844
1026758525,Restaurante e Pizzaria Tia Penha,restaurant,-19.8810834,-43.9081823
1039370850,Mesa do sábio,restaurant,-19.9281216,-43.979728
1039370851,Epa Supermercados,supermarket,-19.9330278,-43.9782299
1039416826,Nome não disponível,restaurant,-19.9326424,-43.9781268
1039416837,Nome não disponível,restaurant,-19.9317809,-43.9789536
1102259767,Guarujá,restaurant,-19.9292194,-43.9759253
1105703943,Nome não disponível,restaurant,-19.9278263,-43.978441
1105966644,Casa Grill,restaurant,-19.9274952,-43.9763708
1106488137,Nome não disponível,restaurant,-19.9288489,-43.9818211
1106737410,Epa Supermercados,supermarket,-19.9058937,-43.8988633
1107018863,ABC Barão Hortifruti,supermarket,-19.935543,-43.9725289
1107018904,Restaurante Laranjinha's,restaurant,-19.9278131,-43.9730486
1107981410,tempero da zi,restaurant,-19.9281626,-43.979897
1143769960,Restaurante Sul Minas | Restaurante no Bairro Nova Suíça,restaurant,-19.9300182,-43.9750518
1143769962,Sertão de Minas,restaurant,-19.9298757,-43.9748673
1143810309,Restaurante Bom Sabor,restaurant,-19.9329847,-43.9772841
1172605919,Florestal,restaurant,-19.9167573,-43.9291304
1205665150,Supermercado Santo Cônego Lafayete,supermarket,-19.8521261,-43.9065222
1205665151,Supermercado BH,supermarket,-19.8527902,-43.9059895
1215366902,EPA,supermarket,-19.8889129,-43.9306136
1215367388,Verdemar,supermarket,-19.8888077,-43.92881
1272069592,Comida Mineira,restaurant,-19.9250451,-43.9442353
1273220667,Nome não disponível,restaurant,-19.8249116,-44.0007088
1273385053,Ponto da Costela,restaurant,-19.8251422,-44.0006405
1273385059,Nome não disponível,restaurant,-19.8255217,-44.0007538
1328209832,Super Nosso,supermarket,-19.9300097,-43.9434629
1328213508,Nome não disponível,restaurant,-19.9320825,-43.9437376
1328214395,Nome não disponível,restaurant,-19.9315687,-43.9438068
1328215682,Nome não disponível,restaurant,-19.9316057,-43.9439104
1328218032,Nome não disponível,restaurant,-19.9318803,-43.9445591
1328218351,Gennaro Lourdes,restaurant,-19.931476,-43.9459957
1328219138,OssO,restaurant,-19.9308413,-43.9433856
1328219432,Nome não disponível,restaurant,-19.931909,-43.9444284
1328221159,Nome não disponível,restaurant,-19.9312334,-43.9440235
1328222302,Ancho,restaurant,-19.9316825,-43.9450128
1328222303,Pizza hut,restaurant,-19.9316019,-43.9449922
1328222322,Nome não disponível,restaurant,-19.9311782,-43.9438169
1328222324,Nome não disponível,restaurant,-19.9310526,-43.9438036
1328223031,Nome não disponível,restaurant,-19.9310401,-43.9441483
1328224466,Nome não disponível,restaurant,-19.9310587,-43.9444313
1328224467,Nome não disponível,restaurant,-19.9311851,-43.9444675
1328225682,Nino,restaurant,-19.9310616,-43.9449176
1329974422,Zavino,bar,-19.9299836,-43.94285
1329984238,Nome não disponível,restaurant,-19.9323404,-43.9440861
1329984242,Nome não disponível,restaurant,-19.9321779,-43.9446523
1329984244,Nome não disponível,restaurant,-19.932058,-43.9450828
1358426731,A Porca Voadora,restaurant,-19.9460821,-43.9190273
1361171685,Supermercados BH,supermarket,-19.8905762,-43.9722655
1375374658,Aromi Restaurante,restaurant,-19.9370397,-43.9271051
1378827634,EPA Plus,supermarket,-19.8658062,-43.9503465
1394031002,Território Alvinegro,restaurant,-19.9299403,-44.0171061
1417405508,Supermercados BH,supermarket,-19.909911,-43.9459903
1417654311,DUPOVO SUPERMERCADOS,supermarket,-19.9054973,-43.9460392
1417654325,RESTAURANTE CASA VELHA,restaurant,-19.9097199,-43.9454881
1429413984,Supernosso Praça da Liberdade,supermarket,-19.9294983,-43.9376752
